AndII    -V107  1 16 22.704 +33 25 54.89 0.605 25.142 0.334 24.242 0.120 25.288 0.384 24.829 0.253 24.227 0.134 RRab    ACS
AndII    -V108  1 16 22.809 +33 25 36.95 0.598 25.070 0.853 24.212 0.398 25.205 0.948 24.775 0.691 24.200 0.405 RRab    ACS
AndII    -V109  1 16 22.858 +33 24 28.22 0.547 24.964 0.953 24.266 0.487 25.090 1.122 24.700 0.883 24.254 0.505 RRab    ACS
AndII    -V110  1 16 22.969 +33 25 59.07 0.624 25.060 0.770 24.188 0.408 25.196 0.852 24.758 0.633 24.176 0.419 RRab    ACS
AndII    -V111  1 16 22.976 +33 25 26.32 0.361 24.994 0.493 24.337 0.235 25.075 0.563 24.755 0.410 24.326 0.240 RRc     ACS
AndII    -V112  1 16 23.021 +33 26 40.66 0.600 25.091 1.248 24.276 0.789 25.205 1.358 24.836 1.000 24.264 0.793 RRab    ACS
AndII    -V113  1 16 23.254 +33 24 59.97 0.375 24.996 0.383 24.320 0.295 25.103 0.432 24.739 0.296 24.300 0.291 RRd     ACS
AndII    -V114  1 16 23.295 +33 26 19.56 0.371 24.978 0.495 24.300 0.203 25.073 0.549 24.749 0.390 24.282 0.204 RRc     ACS
AndII    -V115  1 16 23.302 +33 27 46.00 0.568 25.048 1.237 24.321 0.649 25.153 1.352 24.823 0.965 24.308 0.648 RRab    ACS
AndII    -V116  1 16 23.331 +33 25 03.52 0.545 24.987 1.292 24.278 0.602 25.089 1.429 24.750 1.018 24.266 0.616 RRab    ACS
AndII    -V117  1 16 23.415 +33 27 29.62 0.302 25.185 0.564 24.594 0.252 25.268 0.624 24.984 0.445 24.578 0.245 RRc     ACS
AndII    -V118  1 16 23.434 +33 24 37.98 0.538 24.956 1.468 24.266 0.706 25.056 1.586 24.724 1.148 24.249 0.706 RRab    ACS
AndII    -V119  1 16 23.538 +33 26 15.03 0.574 25.133 1.020 24.333 0.465 25.257 1.099 24.855 0.867 24.309 0.460 RRab    ACS
AndII    -V120  1 16 23.539 +33 26 10.10 0.534 25.037 1.529 24.329 0.626 25.172 1.576 24.864 1.077 24.320 0.584 RRab    ACS
AndII    -V121  1 16 23.634 +33 26 47.53 0.520 25.147 0.885 24.395 0.509 25.251 0.972 24.904 0.726 24.379 0.510 RRab    ACS
AndII    -V122  1 16 23.686 +33 25 29.26 0.373 24.984 0.608 24.322 0.325 25.077 0.675 24.755 0.479 24.305 0.327 RRd     ACS
AndII    -V123  1 16 23.873 +33 25 54.63 0.574 25.150 1.089 24.322 0.596 25.299 1.251 24.852 0.851 24.310 0.601 RRab    ACS
AndII    -V124  1 16 23.920 +33 27 10.72 0.527 25.057 0.673 24.343 0.325 25.166 0.745 24.805 0.543 24.315 0.318 RRab    ACS
AndII    -V125  1 16 23.983 +33 25 06.23 0.630 25.042 0.803 24.232 0.249 25.168 0.903 24.765 0.595 24.215 0.264 RRab    ACS
AndII    -V126  1 16 24.022 +33 25 19.80 0.587 25.076 1.012 24.230 0.412 25.220 1.187 24.772 0.761 24.217 0.422 RRab    ACS
AndII    -V127  1 16 24.025 +33 25 30.12 0.347 24.993 0.558 24.382 0.245 25.074 0.609 24.790 0.454 24.366 0.245 RRc     ACS
AndII    -V128  1 16 24.066 +33 24 49.43 0.521 24.998 1.201 24.279 0.710 25.104 1.300 24.751 1.015 24.266 0.725 RRab    ACS
AndII    -V129  1 16 24.140 +33 25 20.26 0.611 24.935 1.376 24.200 0.710 25.038 1.494 24.684 1.149 24.186 0.714 RRab    ACS
AndII    -V130  1 16 24.150 +33 26 02.15 0.563 25.060 1.383 24.298 0.696 25.164 1.540 24.817 1.106 24.305 0.575 RRab    ACS
AndII    -V131  1 16 24.191 +33 26 35.25 0.690 25.037 0.402 24.196 0.238 25.174 0.454 24.743 0.305 24.181 0.245 RRab    ACS
AndII    -V132  1 16 24.205 +33 25 54.10 1.177 25.188 0.112 24.264 0.114 25.335 0.116 24.870 0.107 24.249 0.107 RRab    ACS
AndII    -V133  1 16 24.536 +33 24 51.64 0.559 24.876 1.328 24.197 0.668 24.979 1.448 24.642 1.052 24.183 0.664 RRab    ACS
AndII    -V134  1 16 24.547 +33 27 08.59 0.567 25.142 0.947 24.328 0.465 25.270 1.052 24.855 0.817 24.315 0.469 RRab    ACS
AndII    -V135  1 16 24.578 +33 27 26.57 0.339 25.070 0.589 24.443 0.351 25.159 0.631 24.854 0.503 24.427 0.347 RRc     ACS
AndII    -V136  1 16 24.668 +33 25 20.90 0.584 24.921 0.996 24.179 0.520 25.028 1.101 24.702 0.862 24.166 0.521 RRab    ACS
AndII    -V137  1 16 24.772 +33 24 45.35 0.518 24.955 1.445 24.308 0.725 25.040 1.577 24.740 1.189 24.299 0.726 RRab    ACS
AndII    -V138  1 16 24.775 +33 25 12.66 0.601 25.079 0.913 24.224 0.486 25.184 1.125 24.821 0.622 24.210 0.489 RRab    ACS
AndII    -V139  1 16 24.841 +33 25 42.03 0.626 25.042 0.618 24.237 0.308 25.169 0.674 24.759 0.517 24.220 0.311 RRab    ACS
AndII    -V140  1 16 24.846 +33 25 44.13 0.589 25.061 0.666 24.254 0.320 25.185 0.736 24.780 0.563 24.237 0.326 RRab    ACS
AndII    -V141  1 16 24.856 +33 27 35.85 0.537 25.012 1.531 24.319 0.822 25.107 1.674 24.793 1.228 24.308 0.807 RRab    ACS
AndII    -V142  1 16 25.031 +33 24 58.58 0.559 24.947 1.423 24.267 0.720 25.043 1.573 24.735 1.167 24.256 0.726 RRab    ACS
AndII    -V143  1 16 25.108 +33 26 29.33 0.371 25.038 0.497 24.342 0.219 25.141 0.554 24.799 0.395 24.329 0.221 RRd     ACS
AndII    -V144  1 16 25.183 +33 25 15.84 0.554 25.108 1.107 24.318 0.552 25.238 1.260 24.805 0.794 24.304 0.559 RRab    ACS
AndII    -V145  1 16 25.186 +33 26 30.12 0.687 24.916 0.918 24.140 0.520 25.028 1.011 24.655 0.855 24.124 0.525 RRab    ACS
AndII    -V146  1 16 25.290 +33 26 23.02 0.616 25.043 0.952 24.262 0.584 25.161 1.034 24.769 0.831 24.247 0.590 RRab    ACS
AndII    -V147  1 16 25.408 +33 25 44.22 0.612 25.059 0.944 24.193 0.579 25.189 1.024 24.798 0.674 24.193 0.530 RRab    ACS
AndII    -V148  1 16 25.410 +33 25 37.96 0.548 24.952 1.296 24.235 0.624 25.059 1.423 24.716 0.980 24.221 0.624 RRab    ACS
AndII    -V149  1 16 25.435 +33 24 25.45 0.611 25.098 0.840 24.262 0.424 25.232 0.912 24.823 0.644 24.248 0.413 RRab    ACS
AndII    -V150  1 16 25.514 +33 26 26.33 0.379 25.015 0.535 24.353 0.283 25.107 0.580 24.793 0.445 24.335 0.283 RRc     ACS
AndII    -V151  1 16 25.578 +33 26 25.60 0.630 24.941 1.256 24.202 0.643 25.051 1.371 24.696 1.051 24.187 0.649 RRab    ACS
AndII    -V152  1 16 25.618 +33 26 23.06 0.546 25.031 1.334 24.326 0.664 25.133 1.433 24.780 1.097 24.310 0.659 RRab    ACS
AndII    -V153  1 16 25.662 +33 24 32.59 0.580 25.028 0.962 24.222 0.492 25.152 1.079 24.749 0.753 24.207 0.499 RRab    ACS
AndII    -V154  1 16 25.782 +33 25 00.15 0.553 25.022 1.155 24.276 0.638 25.142 1.265 24.753 0.948 24.264 0.647 RRab    ACS
AndII    -V155  1 16 25.803 +33 26 56.55 0.344 25.008 0.594 24.420 0.328 25.090 0.640 24.803 0.493 24.401 0.328 RRc     ACS
AndII    -V156  1 16 25.826 +33 25 41.03 0.596 25.028 1.240 24.338 0.465 25.137 1.350 24.790 0.849 24.311 0.511 RRab    ACS
AndII    -V157  1 16 25.833 +33 25 01.53 0.300 24.919 0.653 24.406 0.335 24.997 0.650 24.710 0.565 24.393 0.324 RRc     ACS
AndII    -V158  1 16 25.901 +33 26 32.25 1.663 23.471 0.408 22.530 0.232 23.620 0.452 23.146 0.345 22.517 0.239 AC      ACS
AndII    -V159  1 16 25.966 +33 27 15.84 0.604 25.073 1.063 24.262 0.627 25.189 1.173 24.811 0.885 24.247 0.633 RRab    ACS
AndII    -V160  1 16 25.999 +33 27 03.59 0.592 25.145 0.904 24.301 0.423 25.276 1.002 24.864 0.838 24.287 0.428 RRab    ACS
AndII    -V161  1 16 26.069 +33 24 41.45 0.602 24.956 1.017 24.167 0.552 25.076 1.113 24.681 0.779 24.154 0.557 RRab    ACS
AndII    -V162  1 16 26.132 +33 24 44.82 0.520 25.026 0.997 24.329 0.599 25.193 0.858 24.717 1.163 24.446 0.350 RRab    ACS
AndII    -V163  1 16 26.136 +33 26 37.01 0.356 25.158 0.698 24.486 0.307 25.256 0.776 24.922 0.544 24.468 0.304 RRd     ACS
AndII    -V164  1 16 26.161 +33 24 43.59 0.529 24.955 1.260 24.092 0.622 25.085 1.411 24.674 0.994 24.082 0.637 RRab    ACS
AndII    -V165  1 16 26.169 +33 27 13.14 0.358 25.072 0.737 24.424 0.424 25.172 0.801 24.848 0.623 24.407 0.426 RRd     ACS
AndII    -V166  1 16 26.200 +33 26 54.37 0.525 25.246 1.424 24.509 0.694 25.358 1.546 25.000 1.252 24.497 0.705 RRab    ACS
AndII    -V167  1 16 26.242 +33 25 55.40 0.656 24.946 0.822 24.145 0.411 25.071 0.888 24.664 0.711 24.130 0.415 RRab    ACS
AndII    -V168  1 16 26.351 +33 26 06.98 0.637 25.060 0.609 24.213 0.337 25.192 0.651 24.765 0.502 24.199 0.344 RRab    ACS
AndII    -V169  1 16 26.640 +33 25 01.54 0.496 25.004 1.500 24.353 0.800 25.105 1.602 24.776 1.277 24.340 0.792 RRab    ACS
AndII    -V170  1 16 26.683 +33 24 36.11 0.571 24.940 1.288 24.223 0.624 25.096 1.327 24.731 0.978 24.208 0.622 RRab    ACS
AndII    -V171  1 16 26.773 +33 25 31.55 0.667 24.858 1.284 24.212 0.591 24.966 1.509 24.648 0.922 24.195 0.591 RRab    ACS
AndII    -V172  1 16 26.799 +33 27 27.46 0.682 25.213 0.168 24.295 0.108 25.357 0.186 24.896 0.153 24.290 0.115 RRab    ACS
