AndXV    -V012 56919.678374 25.583 0.060 56919.693537 24.661 0.081
AndXV    -V012 56919.754476 24.955 0.087 56919.738191 24.465 0.080
AndXV    -V012 56919.877581 25.052 0.036 56919.892743 24.486 0.050
AndXV    -V012 56919.953659 25.303 0.059 56919.937374 24.411 0.046
AndXV    -V012 56920.541683 25.438 0.037 56920.556846 24.636 0.052
AndXV    -V012 56920.617634 25.542 0.050 56920.601349 24.572 0.039
AndXV    -V012 56920.740890 25.541 0.065 56920.756052 24.747 0.038
AndXV    -V012 56920.816829 25.190 0.051 56920.800544 24.654 0.060
AndXV    -V012 56920.883382 24.673 0.167 56920.867293 24.360 0.052
AndXV    -V013 56917.486432 25.354 0.054 56917.501594 24.473 0.049
AndXV    -V013 56917.564258 25.638 0.051 56917.547973 24.516 0.051
AndXV    -V013 56918.682087 25.318 0.041 56918.697250 24.548 0.056
AndXV    -V013 56918.758837 25.466 0.046 56918.742552 24.603 0.073
AndXV    -V013 56918.881259 25.661 0.075 56918.896422 24.677 0.063
AndXV    -V013 56918.957951 25.622 0.069 56918.941666 24.582 0.066
AndXV    -V013 56919.476714 25.616 0.064 56919.491877 24.097 0.305
AndXV    -V013 56919.555350 25.759 0.067 56919.539065 24.734 0.080
AndXV    -V013 56919.678374 24.854 0.056 56919.693537 24.119 0.047
AndXV    -V013 56919.754476 24.687 0.071 56919.738191 24.156 0.042
AndXV    -V013 56919.877581 25.298 0.081 56919.892743 24.482 0.067
AndXV    -V013 56919.953659 25.469 0.052 56919.937374 24.544 0.043
AndXV    -V013 56920.541683 25.471 0.050 56920.556846 24.581 0.051
AndXV    -V013 56920.617634 25.607 0.078 56920.601349 24.614 0.072
AndXV    -V013 56920.740890 25.659 0.058 56920.756052 24.796 0.084
AndXV    -V013 56920.816829 25.767 0.065 56920.800544 24.431 0.130
AndXV    -V013 56920.883382 25.197 0.074 56920.867293 24.581 0.064
AndXV    -V014 56917.486432 25.168 0.034 56917.501594 24.601 0.047
AndXV    -V014 56917.564258 25.538 0.050 56917.547973 24.716 0.051
AndXV    -V014 56918.682087 25.759 0.045 56918.697250 24.843 0.054
AndXV    -V014 56918.758837 25.841 0.050 56918.742552 24.860 0.042
AndXV    -V014 56918.881259 25.594 0.040 56918.896422 24.692 0.054
AndXV    -V014 56918.957951 24.708 0.095 56918.941666 24.237 0.045
AndXV    -V014 56919.476714 24.663 0.050 56919.491877 24.379 0.054
AndXV    -V014 56919.555350 25.187 0.035 56919.539065 24.506 0.044
AndXV    -V014 56919.678374 25.776 0.071 56919.693537 24.625 0.126
AndXV    -V014 56919.754476 25.937 0.052 56919.738191 25.003 0.068
AndXV    -V014 56919.877581 25.697 0.046 56919.892743 24.795 0.048
AndXV    -V014 56919.953659 24.749 0.075 56919.937374 24.540 0.045
AndXV    -V014 56920.541683 24.825 0.052 56920.556846 24.467 0.042
AndXV    -V014 56920.617634 25.168 0.067 56920.601349 24.566 0.040
AndXV    -V014 56920.740890 25.813 0.058 56920.756052 24.913 0.078
AndXV    -V014 56920.816829 25.964 0.059 56920.800544 24.955 0.058
AndXV    -V014 56920.883382 25.987 0.071 56920.867293 25.005 0.059
AndXV    -V015 56917.486432 25.575 0.048 56917.501594 24.595 0.035
AndXV    -V015 56917.564258 25.487 0.062 56917.547973 24.736 0.047
AndXV    -V015 56918.682087 25.606 0.051 56918.697250 24.715 0.050
AndXV    -V015 56918.758837 25.613 0.053 56918.742552 24.628 0.052
AndXV    -V015 56918.881259 25.220 0.038 56918.896422 24.450 0.053
AndXV    -V015 56918.957951 25.025 0.034 56918.941666 24.335 0.042
AndXV    -V015 56919.476714 25.544 0.049 56919.491877 24.664 0.059
AndXV    -V015 56919.555350 25.041 0.041 56919.539065 24.401 0.034
AndXV    -V015 56919.678374 25.292 0.040 56919.693537 24.420 0.044
AndXV    -V015 56919.754476 25.443 0.033 56919.738191 24.569 0.042
AndXV    -V015 56919.877581 25.607 0.046 56919.892743 24.692 0.042
AndXV    -V015 56919.953659 25.653 0.053 56919.937374 24.654 0.057
AndXV    -V015 56920.541683 25.612 0.058 56920.556846 24.624 0.043
AndXV    -V015 56920.617634 25.606 0.055 56920.601349 24.636 0.052
AndXV    -V015 56920.740890 25.366 0.029 56920.756052 24.527 0.041
AndXV    -V015 56920.816829 24.961 0.037 56920.800544 24.471 0.050
AndXV    -V015 56920.883382 25.188 0.023 56920.867293 24.435 0.044
AndXV    -V016 56917.486432 24.288 0.030 56917.501594 23.493 0.024
AndXV    -V016 56917.564258 24.528 0.034 56917.547973 23.561 0.043
AndXV    -V016 56918.682087 24.879 0.043 56918.697250 23.825 0.055
AndXV    -V016 56918.758837 24.738 0.050 56918.742552 23.827 0.068
AndXV    -V016 56918.881259 24.743 0.048 56918.896422 23.862 0.110
AndXV    -V016 56918.957951 23.571 0.088 56918.941666 23.191 0.052
AndXV    -V016 56919.476714 24.775 0.054 56919.491877 23.774 0.039
AndXV    -V016 56919.555350 24.875 0.041 56919.539065 23.777 0.036
AndXV    -V016 56919.678374 24.622 0.065 56919.693537 23.791 0.041
AndXV    -V016 56919.754476 24.744 0.031 56919.738191 23.845 0.041
AndXV    -V016 56919.877581 23.643 0.029 56919.892743 23.187 0.047
AndXV    -V016 56919.953659 23.938 0.039 56919.937374 23.365 0.064
AndXV    -V016 56920.541683 24.656 0.049 56920.556846 23.724 0.062
AndXV    -V016 56920.617634 24.763 0.043 56920.601349 23.885 0.050
AndXV    -V016 56920.740890 23.610 0.039 56920.756052 23.165 0.045
AndXV    -V016 56920.816829 23.986 0.033 56920.800544 23.321 0.036
AndXV    -V016 56920.883382 24.170 0.038 56920.867293 23.471 0.042
AndXV    -V017 56917.486432 24.894 0.072 56917.501594 24.201 0.055
AndXV    -V017 56917.564258 25.162 0.045 56917.547973 24.290 0.060
AndXV    -V017 56918.682087 25.778 0.122 56918.697250 24.641 0.059
AndXV    -V017 56918.758837 24.824 0.078 56918.742552 24.354 0.066
AndXV    -V017 56918.881259 25.001 0.054 56918.896422 24.301 0.059
AndXV    -V017 56918.957951 25.223 0.060 56918.941666 24.410 0.043
AndXV    -V017 56919.476714 24.751 0.040 56919.491877 24.176 0.059
AndXV    -V017 56919.555350 25.080 0.054 56919.539065 24.278 0.062
AndXV    -V017 56919.678374 25.357 0.094 56919.693537 24.336 0.057
AndXV    -V017 56919.754476 25.456 0.153 56919.738191 24.516 0.047
AndXV    -V017 56919.877581 25.468 0.056 56919.892743 24.530 0.072
AndXV    -V017 56919.953659 25.437 0.103 56919.937374 24.561 0.065
AndXV    -V017 56920.541683 25.405 0.048 56920.556846 24.468 0.047
AndXV    -V017 56920.617634 25.401 0.049 56920.601349 24.447 0.059
AndXV    -V017 56920.740890 25.404 0.052 56920.756052 24.364 0.057
AndXV    -V017 56920.816829 24.746 0.062 56920.800544 24.189 0.033
AndXV    -V017 56920.883382 24.989 0.076 56920.867293 24.232 0.044
AndXV    -V018 56917.486432 25.654 0.087 56917.501594 24.592 0.056
AndXV    -V018 56917.564258 25.575 0.052 56917.547973 24.578 0.053
AndXV    -V018 56918.682087 25.625 0.063 56918.697250 24.625 0.060
AndXV    -V018 56918.758837 25.592 0.062 56918.742552 24.562 0.084
AndXV    -V018 56918.881259 25.603 0.080 56918.896422 24.671 0.150
AndXV    -V018 56918.957951 24.837 0.056 56918.941666 24.237 0.118
AndXV    -V018 56919.476714 25.523 0.058 56919.491877 24.648 0.057
AndXV    -V018 56919.555350 24.591 0.128 56919.539065 24.221 0.041
AndXV    -V018 56919.678374 25.100 0.060 56919.693537 24.449 0.075
AndXV    -V018 56919.754476 25.379 0.065 56919.738191 24.416 0.065
AndXV    -V018 56919.877581 25.702 0.089 56919.892743 24.710 0.081
AndXV    -V018 56919.953659 25.858 0.087 56919.937374 24.672 0.085
AndXV    -V018 56920.541683 25.579 0.271 56920.556846 24.606 0.206
AndXV    -V018 56920.617634 25.615 0.250 56920.601349 24.638 0.242
AndXV    -V018 56920.740890 24.904 0.047 56920.756052 24.221 0.031
AndXV    -V018 56920.816829 24.890 0.039 56920.800544 24.260 0.052
AndXV    -V018 56920.883382 25.118 0.043 56920.867293 24.341 0.041
AndXV    -V019 56917.486432 25.532 0.073 56917.501594 24.574 0.069
AndXV    -V019 56917.564258 25.579 0.070 56917.547973 24.670 0.076
AndXV    -V019 56918.682087 25.427 0.054 56918.697250 24.365 0.042
AndXV    -V019 56918.758837 25.486 0.061 56918.742552 24.429 0.057
AndXV    -V019 56918.881259 25.421 0.074 56918.896422 24.583 0.061
AndXV    -V019 56918.957951 25.553 0.070 56918.941666 24.531 0.054
AndXV    -V019 56919.476714 25.596 0.057 56919.491877 24.558 0.080
AndXV    -V019 56919.555350 25.601 0.046 56919.539065 24.566 0.043
AndXV    -V019 56919.678374 25.566 0.054 56919.693537 24.576 0.065
AndXV    -V019 56919.754476 25.195 0.063 56919.738191 24.389 0.055
AndXV    -V019 56919.877581 25.072 0.052 56919.892743 24.298 0.040
AndXV    -V019 56919.953659 25.223 0.057 56919.937374 24.328 0.059
AndXV    -V019 56920.541683 24.790 0.081 56920.556846 24.287 0.054
AndXV    -V019 56920.617634 25.144 0.047 56920.601349 24.327 0.061
AndXV    -V019 56920.740890 25.348 0.070 56920.756052 24.381 0.064
AndXV    -V019 56920.816829 25.391 0.062 56920.800544 24.479 0.043
AndXV    -V019 56920.883382 25.450 0.058 56920.867293 24.432 0.060
AndXV    -V020 56917.486432 25.368 0.062 56917.501594 24.543 0.102
AndXV    -V020 56917.564258 25.507 0.083 56917.547973 24.565 0.099
AndXV    -V020 56918.682087 25.319 0.052 56918.697250 24.059 0.098
AndXV    -V020 56918.758837 25.435 0.034 56918.742552 24.511 0.061
AndXV    -V020 56918.881259 25.588 0.058 56918.896422 24.601 0.076
AndXV    -V020 56918.957951 25.621 0.069 56918.941666 24.642 0.077
AndXV    -V020 56919.476714 25.548 0.055 56919.491877 24.549 0.050
AndXV    -V020 56919.555350 25.451 0.080 56919.539065 24.556 0.070
AndXV    -V020 56919.678374 25.704 0.061 56919.693537 24.556 0.065
AndXV    -V020 56919.754476 25.758 0.081 56919.738191 24.721 0.060
AndXV    -V020 56919.877581 25.166 0.051 56919.892743 24.463 0.100
AndXV    -V020 56919.953659 25.268 0.057 56919.937374 24.426 0.083
AndXV    -V020 56920.541683 25.199 0.054 56920.556846 24.512 0.077
AndXV    -V020 56920.617634 25.260 0.060 56920.601349 24.183 0.149
AndXV    -V020 56920.740890 25.580 0.051 56920.756052 24.628 0.059
AndXV    -V020 56920.816829 25.472 0.108 56920.800544 24.593 0.064
AndXV    -V020 56920.883382 25.757 0.070 56920.867293 24.561 0.073
AndXV    -V021 56917.486432 25.476 0.086 56917.501594 24.801 0.039
AndXV    -V021 56917.564258 25.547 0.058 56917.547973 24.804 0.067
AndXV    -V021 56918.682087 24.821 0.045 56918.697250 24.465 0.066
AndXV    -V021 56918.758837 25.105 0.058 56918.742552 24.539 0.035
AndXV    -V021 56918.881259 25.553 0.043 56918.896422 24.833 0.051
AndXV    -V021 56918.957951 25.043 0.117 56918.941666 24.669 0.029
AndXV    -V021 56919.476714 25.315 0.065 56919.491877 24.645 0.048
AndXV    -V021 56919.555350 25.487 0.061 56919.539065 24.710 0.061
AndXV    -V021 56919.678374 24.799 0.050 56919.693537 24.394 0.058
AndXV    -V021 56919.754476 25.202 0.047 56919.738191 24.515 0.064
AndXV    -V021 56919.877581 25.592 0.048 56919.892743 24.883 0.049
AndXV    -V021 56919.953659 25.064 0.078 56919.937374 24.730 0.054
AndXV    -V021 56920.541683 25.458 0.064 56920.556846 24.768 0.042
AndXV    -V021 56920.617634 25.035 0.080 56920.601349 24.786 0.038
AndXV    -V021 56920.740890 25.118 0.058 56920.756052 24.651 0.064
AndXV    -V021 56920.816829 25.410 0.043 56920.800544 24.639 0.050
AndXV    -V021 56920.883382 25.522 0.063 56920.867293 24.845 0.052
AndXV    -V022 56917.486432 25.218 0.039 56917.501594 24.504 0.039
AndXV    -V022 56917.564258 25.001 0.036 56917.547973 24.450 0.049
AndXV    -V022 56918.682087 25.254 0.040 56918.697250 24.624 0.043
AndXV    -V022 56918.758837 25.382 0.048 56918.742552 24.659 0.053
AndXV    -V022 56918.881259 25.503 0.034 56918.896422 24.777 0.060
AndXV    -V022 56918.957951 25.544 0.050 56918.941666 24.801 0.056
AndXV    -V022 56919.476714 24.895 0.039 56919.491877 24.435 0.048
AndXV    -V022 56919.555350 25.174 0.035 56919.539065 24.546 0.061
AndXV    -V022 56919.678374 25.639 0.047 56919.693537 24.743 0.054
AndXV    -V022 56919.754476 25.630 0.057 56919.738191 24.741 0.061
AndXV    -V022 56919.877581 25.284 0.030 56919.892743 24.659 0.046
AndXV    -V022 56919.953659 24.833 0.175 56919.937374 24.484 0.059
AndXV    -V022 56920.541683 24.896 0.034 56920.556846 24.442 0.037
AndXV    -V022 56920.617634 25.020 0.038 56920.601349 24.438 0.032
AndXV    -V022 56920.740890 25.473 0.051 56920.756052 24.738 0.035
AndXV    -V022 56920.816829 25.631 0.057 56920.800544 24.768 0.050
AndXV    -V022 56920.883382 25.623 0.051 56920.867293 24.862 0.045
AndXV    -V023 56917.486432 25.134 0.069 56917.501594 24.309 0.097
AndXV    -V023 56917.564258 25.297 0.064 56917.547973 24.303 0.056
AndXV    -V023 56918.682087 25.561 0.103 56918.697250 24.599 0.083
AndXV    -V023 56918.758837 25.686 0.062 56918.742552 24.685 0.062
