0.93 75.92 2.16   M   Y  G 2.7 Y W_H F 3.3 2277 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.17 0.71155 A
0.94 77.63 2.29   M   Y  G 2.7 Y W_H F 3.3 2277 Z -0.10 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.08 0.70326 A
0.93 77.60 2.20   M   Y  G 2.7 N W_H F 3.3 2413 Z -0.20 0.07 -3.21  0.02 -3.26  0.02 S 0.0233 -19.12 0.71135 A
0.93 77.56 2.40   M   Y  G 2.7 Y W_H F 3.3 2277 B -0.23 0.10 -3.25  0.02 -3.25  0.02 S 0.0233 -19.12 0.71135 A
0.93 76.25 2.22   M   Y  G 2.7 Y W_H F 3.3 2277 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.17 0.71340 S
0.94 77.10 2.32   M   Y  G 2.7 Y W_H F 3.3 2277 Z -0.10 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.08 0.70031 S
0.93 76.34 2.28   M   Y  G 2.7 Y W_H F 3.3 2277 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.17 0.71394 L
0.93 76.78 2.31   M   Y  G 2.7 Y W_H F 3.3 2277 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.17 0.71645 L
0.92 71.82 2.55   L   Y  1 2.7 Y W_H F 3.3 2275 Z -0.18 0.07 -3.26  0.02 -3.25  0.02 S 0.0233 -19.29 0.71135 A
0.93 72.02 2.56   L   Y  G 2.7 Y W_H F 3.3 2278 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.28 0.71135 A
0.87 70.74 2.48   L   Y  I 2.7 Y W_H F 3.3 2278 Z -0.14 0.07 -3.31  0.02 -3.22  0.02 S 0.0233 -19.32 0.71135 A
1.28 72.33 2.87   L   Y  G     Y W_H F 3.3 2343 Z -0.13 0.08 -3.25  0.03 -3.24  0.02 S 0.0233 -19.27 0.71135 A
