Galaxy,Star,HJD-2400000.0,Magnitude,Uncertainty in Magnitude,Passband
AndIII,V077,56987.226562,24.401999999999997,0.07200000000000001,F814W
AndIII,V077,56987.515625,24.445999999999998,0.07200000000000001,F814W
AndIII,V077,56987.55859400001,23.909000000000002,0.158,F814W
AndIII,V077,56988.24609400001,24.434,0.042,F814W
AndIII,V077,56988.28515599999,24.52,0.08,F814W
AndIII,V077,56988.445312,24.488000000000003,0.059000000000000004,F814W
AndIII,V077,56988.484375,24.616999999999997,0.068,F814W
AndIII,V077,56989.171875,24.569000000000003,0.07,F814W
AndIII,V077,56989.21484400001,24.574,0.087,F814W
AndIII,V077,56989.37109400001,24.186999999999998,0.05,F814W
AndIII,V077,56989.414062,24.311,0.057,F814W
AndIII,V077,56989.61328099999,24.513,0.055999999999999994,F814W
AndIII,V077,56989.570312,24.464000000000002,0.046,F814W
AndIII,V078,56985.24609400001,24.789,0.044000000000000004,F475W
AndIII,V078,56985.31640599999,25.119,0.047,F475W
AndIII,V078,56985.445312,25.491999999999997,0.065,F475W
AndIII,V078,56985.515625,25.590999999999998,0.066,F475W
AndIII,V078,56985.64453099999,25.648000000000003,0.047,F475W
AndIII,V078,56985.72265599999,25.704,0.065,F475W
AndIII,V078,56986.23828099999,25.631999999999998,0.067,F475W
AndIII,V078,56986.3125,25.714000000000002,0.07200000000000001,F475W
AndIII,V078,56987.16796900001,25.259,0.044000000000000004,F475W
AndIII,V078,56987.242188,25.2,0.076,F475W
AndIII,V078,56987.5,25.726999999999997,0.073,F475W
AndIII,V078,56987.57421900001,25.000999999999998,0.1,F475W
AndIII,V078,56988.23046900001,24.7,0.068,F475W
AndIII,V078,56988.304688,25.138,0.048,F475W
AndIII,V078,56988.429688,25.401999999999997,0.06,F475W
AndIII,V078,56988.50390599999,25.658,0.065,F475W
AndIII,V078,56989.16015599999,25.712,0.083,F475W
AndIII,V078,56989.23046900001,25.618000000000002,0.049,F475W
AndIII,V078,56989.35546900001,25.359,0.091,F475W
AndIII,V078,56989.429688,24.691,0.078,F475W
AndIII,V078,56989.62890599999,25.489,0.064,F475W
AndIII,V078,56989.554688,25.31,0.057,F475W
AndIII,V078,56985.26171900001,24.29,0.064,F814W
AndIII,V078,56985.30078099999,24.285,0.054000000000000006,F814W
AndIII,V078,56985.45703099999,24.546,0.069,F814W
AndIII,V078,56985.5,24.573,0.057,F814W
AndIII,V078,56985.65625,24.656,0.048,F814W
AndIII,V078,56985.70703099999,24.721999999999998,0.04,F814W
AndIII,V078,56986.25390599999,24.638,0.062,F814W
AndIII,V078,56986.296875,24.666999999999998,0.07400000000000001,F814W
AndIII,V078,56987.18359400001,24.453000000000003,0.037000000000000005,F814W
AndIII,V078,56987.226562,24.518,0.048,F814W
AndIII,V078,56987.515625,24.767,0.065,F814W
AndIII,V078,56987.55859400001,24.509,0.057,F814W
AndIII,V078,56988.24609400001,24.267,0.071,F814W
AndIII,V078,56988.28515599999,24.333000000000002,0.044000000000000004,F814W
AndIII,V078,56988.445312,24.543000000000003,0.07,F814W
AndIII,V078,56988.484375,24.598000000000003,0.052000000000000005,F814W
AndIII,V078,56989.171875,24.588,0.055999999999999994,F814W
AndIII,V078,56989.21484400001,24.730999999999998,0.063,F814W
AndIII,V078,56989.37109400001,24.39,0.052000000000000005,F814W
AndIII,V078,56989.414062,24.098000000000003,0.051,F814W
AndIII,V078,56989.61328099999,24.465999999999998,0.075,F814W
AndIII,V078,56989.570312,24.389,0.063,F814W
AndIII,V079,56985.24609400001,25.695999999999998,0.07200000000000001,F475W
AndIII,V079,56985.31640599999,25.266,0.062,F475W
AndIII,V079,56985.445312,25.099,0.034,F475W
AndIII,V079,56985.515625,25.337,0.052000000000000005,F475W
AndIII,V079,56985.64453099999,25.553,0.11900000000000001,F475W
AndIII,V079,56985.72265599999,25.609,0.099,F475W
AndIII,V079,56986.23828099999,25.543000000000003,0.042,F475W
AndIII,V079,56986.3125,25.625,0.047,F475W
AndIII,V079,56987.16796900001,25.397,0.037000000000000005,F475W
AndIII,V079,56987.242188,24.816,0.059000000000000004,F475W
AndIII,V079,56987.5,25.436999999999998,0.102,F475W
AndIII,V079,56987.57421900001,25.454,0.059000000000000004,F475W
AndIII,V079,56988.23046900001,25.601,0.09300000000000001,F475W
AndIII,V079,56988.304688,25.529,0.08,F475W
AndIII,V079,56988.429688,25.061,0.051,F475W
AndIII,V079,56988.50390599999,24.899,0.045,F475W
AndIII,V079,56989.16015599999,25.127,0.051,F475W
AndIII,V079,56989.23046900001,25.389,0.062,F475W
AndIII,V079,56989.35546900001,25.563000000000002,0.154,F475W
AndIII,V079,56989.429688,25.625999999999998,0.109,F475W
AndIII,V079,56989.62890599999,25.521,0.077,F475W
AndIII,V079,56989.554688,25.729,0.085,F475W
AndIII,V079,56985.26171900001,23.929000000000002,0.138,F814W
AndIII,V079,56985.30078099999,24.719,0.049,F814W
AndIII,V079,56985.45703099999,24.358,0.040999999999999995,F814W
AndIII,V079,56985.5,24.359,0.048,F814W
AndIII,V079,56985.65625,24.480999999999998,0.073,F814W
AndIII,V079,56985.70703099999,24.498,0.08,F814W
AndIII,V079,56986.25390599999,24.624000000000002,0.053,F814W
AndIII,V079,56986.296875,24.578000000000003,0.062,F814W
AndIII,V079,56987.18359400001,24.42,0.054000000000000006,F814W
AndIII,V079,56987.226562,24.215999999999998,0.046,F814W
AndIII,V079,56987.515625,24.598000000000003,0.135,F814W
AndIII,V079,56987.55859400001,24.333000000000002,0.107,F814W
AndIII,V079,56988.24609400001,24.666999999999998,0.095,F814W
AndIII,V079,56988.28515599999,24.627,0.094,F814W
AndIII,V079,56988.445312,24.346999999999998,0.044000000000000004,F814W
AndIII,V079,56988.484375,24.238000000000003,0.046,F814W
AndIII,V079,56989.171875,24.375,0.079,F814W
AndIII,V079,56989.21484400001,24.45,0.054000000000000006,F814W
AndIII,V079,56989.37109400001,24.791999999999998,0.11900000000000001,F814W
AndIII,V079,56989.414062,24.73,0.161,F814W
AndIII,V079,56989.61328099999,24.713,0.071,F814W
AndIII,V079,56989.570312,24.666999999999998,0.076,F814W
AndIII,V080,56985.24609400001,25.462,0.062,F475W
AndIII,V080,56985.31640599999,25.54,0.055999999999999994,F475W
AndIII,V080,56985.445312,25.56,0.057,F475W
AndIII,V080,56985.515625,25.388,0.179,F475W
AndIII,V080,56985.64453099999,24.926,0.055999999999999994,F475W
AndIII,V080,56985.72265599999,25.185,0.034,F475W
AndIII,V080,56986.23828099999,24.726999999999997,0.09699999999999999,F475W
AndIII,V080,56986.3125,25.105,0.061,F475W
AndIII,V080,56987.16796900001,25.596,0.08,F475W
AndIII,V080,56987.242188,25.587,0.047,F475W
AndIII,V080,56987.5,24.985,0.046,F475W
AndIII,V080,56987.57421900001,25.254,0.040999999999999995,F475W
AndIII,V080,56988.23046900001,25.295,0.068,F475W
AndIII,V080,56988.304688,25.480999999999998,0.063,F475W
AndIII,V080,56988.429688,25.605999999999998,0.057,F475W
AndIII,V080,56988.50390599999,25.604,0.054000000000000006,F475W
AndIII,V080,56989.16015599999,25.648000000000003,0.053,F475W
AndIII,V080,56989.23046900001,25.544,0.057,F475W
AndIII,V080,56989.35546900001,24.924,0.073,F475W
AndIII,V080,56989.429688,25.294,0.061,F475W
AndIII,V080,56989.62890599999,25.555,0.048,F475W
AndIII,V080,56989.554688,25.474,0.055,F475W
AndIII,V080,56985.26171900001,24.592,0.034,F814W
AndIII,V080,56985.30078099999,24.616999999999997,0.051,F814W
AndIII,V080,56985.45703099999,24.624000000000002,0.055,F814W
AndIII,V080,56985.5,24.605,0.068,F814W
AndIII,V080,56985.65625,24.354,0.038,F814W
AndIII,V080,56985.70703099999,24.406,0.040999999999999995,F814W
AndIII,V080,56986.25390599999,24.33,0.053,F814W
AndIII,V080,56986.296875,24.372,0.059000000000000004,F814W
AndIII,V080,56987.18359400001,24.631,0.07400000000000001,F814W
AndIII,V080,56987.226562,24.468000000000004,0.14400000000000002,F814W
AndIII,V080,56987.515625,24.363000000000003,0.036000000000000004,F814W
AndIII,V080,56987.55859400001,24.39,0.043,F814W
AndIII,V080,56988.24609400001,23.494,0.33399999999999996,F814W
AndIII,V080,56988.28515599999,24.416999999999998,0.10800000000000001,F814W
AndIII,V080,56988.445312,24.654,0.061,F814W
AndIII,V080,56988.484375,24.598000000000003,0.052000000000000005,F814W
AndIII,V080,56989.171875,24.732,0.055,F814W
AndIII,V080,56989.21484400001,24.647,0.064,F814W
AndIII,V080,56989.37109400001,24.410999999999998,0.052000000000000005,F814W
AndIII,V080,56989.414062,24.389,0.046,F814W
AndIII,V080,56989.61328099999,24.587,0.059000000000000004,F814W
AndIII,V080,56989.570312,24.491999999999997,0.054000000000000006,F814W
AndIII,V081,56985.24609400001,25.048000000000002,0.068,F475W
AndIII,V081,56985.31640599999,25.045,0.051,F475W
AndIII,V081,56985.445312,25.206,0.048,F475W
AndIII,V081,56985.515625,25.136999999999997,0.064,F475W
AndIII,V081,56985.64453099999,25.148000000000003,0.06,F475W
AndIII,V081,56985.72265599999,25.131999999999998,0.086,F475W
AndIII,V081,56986.23828099999,25.101999999999997,0.044000000000000004,F475W
AndIII,V081,56986.3125,25.26,0.054000000000000006,F475W
AndIII,V081,56987.16796900001,25.211,0.064,F475W
AndIII,V081,56987.242188,25.265,0.049,F475W
AndIII,V081,56987.5,25.116999999999997,0.068,F475W
AndIII,V081,56987.57421900001,25.139,0.059000000000000004,F475W
AndIII,V081,56988.23046900001,25.041,0.077,F475W
AndIII,V081,56988.304688,24.944000000000003,0.039,F475W
AndIII,V081,56988.429688,25.283,0.07,F475W
AndIII,V081,56988.50390599999,25.19,0.049,F475W
AndIII,V081,56989.16015599999,25.151999999999997,0.102,F475W
AndIII,V081,56989.23046900001,25.023000000000003,0.08199999999999999,F475W
AndIII,V081,56989.35546900001,25.143,0.057999999999999996,F475W
AndIII,V081,56989.429688,25.143,0.057,F475W
AndIII,V081,56989.62890599999,25.201999999999998,0.042,F475W
AndIII,V081,56989.554688,24.967,0.079,F475W
AndIII,V081,56985.26171900001,24.324,0.154,F814W
AndIII,V081,56985.30078099999,24.506,0.053,F814W
AndIII,V081,56985.45703099999,24.639,0.049,F814W
AndIII,V081,56985.5,24.604,0.10800000000000001,F814W
AndIII,V081,56985.65625,24.615,0.066,F814W
AndIII,V081,56985.70703099999,24.725,0.05,F814W
AndIII,V081,56986.25390599999,24.616,0.054000000000000006,F814W
AndIII,V081,56986.296875,24.601999999999997,0.055999999999999994,F814W
AndIII,V081,56987.18359400001,24.623,0.083,F814W
AndIII,V081,56987.226562,24.686,0.057999999999999996,F814W
AndIII,V081,56987.515625,24.599,0.07200000000000001,F814W
AndIII,V081,56987.55859400001,24.618000000000002,0.061,F814W
AndIII,V081,56988.24609400001,24.471,0.053,F814W
AndIII,V081,56988.28515599999,24.39,0.067,F814W
AndIII,V081,56988.445312,24.656999999999996,0.069,F814W
AndIII,V081,56988.484375,24.625999999999998,0.046,F814W
AndIII,V081,56989.171875,24.705,0.10800000000000001,F814W
AndIII,V081,56989.21484400001,24.516,0.10300000000000001,F814W
AndIII,V081,56989.37109400001,24.611,0.11599999999999999,F814W
AndIII,V081,56989.414062,24.570999999999998,0.10099999999999999,F814W
AndIII,V081,56989.61328099999,24.618000000000002,0.085,F814W
AndIII,V081,56989.570312,24.545,0.08900000000000001,F814W
AndIII,V082,56985.24609400001,25.201,0.098,F475W
AndIII,V082,56985.31640599999,25.339000000000002,0.046,F475W
AndIII,V082,56985.445312,25.426,0.127,F475W
AndIII,V082,56985.515625,25.537,0.102,F475W
AndIII,V082,56985.64453099999,25.590999999999998,0.079,F475W
AndIII,V082,56985.72265599999,25.596999999999998,0.069,F475W
AndIII,V082,56986.23828099999,25.531,0.07200000000000001,F475W
AndIII,V082,56986.3125,25.598000000000003,0.08199999999999999,F475W
AndIII,V082,56987.16796900001,25.189,0.079,F475W
AndIII,V082,56987.242188,25.268,0.10400000000000001,F475W
AndIII,V082,56987.5,25.648000000000003,0.069,F475W
AndIII,V082,56987.57421900001,25.533,0.052000000000000005,F475W
AndIII,V082,56988.23046900001,25.625999999999998,0.057999999999999996,F475W
AndIII,V082,56988.304688,25.592,0.069,F475W
AndIII,V082,56988.429688,25.215,0.049,F475W
AndIII,V082,56988.50390599999,25.179000000000002,0.05,F475W
AndIII,V082,56989.16015599999,25.221,0.079,F475W
AndIII,V082,56989.23046900001,25.465,0.109,F475W
AndIII,V082,56989.35546900001,25.555,0.064,F475W
AndIII,V082,56989.429688,25.701999999999998,0.079,F475W
AndIII,V082,56989.62890599999,25.57,0.061,F475W
AndIII,V082,56989.554688,25.572,0.08199999999999999,F475W
AndIII,V082,56985.26171900001,24.378,0.042,F814W
AndIII,V082,56985.30078099999,24.393,0.07200000000000001,F814W
AndIII,V082,56985.45703099999,24.541,0.09,F814W
AndIII,V082,56985.5,24.668000000000003,0.098,F814W
AndIII,V082,56985.65625,24.513,0.08,F814W
AndIII,V082,56985.70703099999,24.678,0.057,F814W
AndIII,V082,56986.25390599999,24.593000000000004,0.068,F814W
AndIII,V082,56986.296875,24.6,0.087,F814W
AndIII,V082,56987.18359400001,24.398000000000003,0.095,F814W
AndIII,V082,56987.226562,24.511999999999997,0.094,F814W
AndIII,V082,56987.515625,24.549,0.052000000000000005,F814W
AndIII,V082,56987.55859400001,24.628,0.067,F814W
AndIII,V082,56988.24609400001,24.605,0.038,F814W
AndIII,V082,56988.28515599999,24.648000000000003,0.054000000000000006,F814W
AndIII,V082,56988.445312,24.375,0.039,F814W
AndIII,V082,56988.484375,24.305,0.065,F814W
AndIII,V082,56989.171875,24.43,0.069,F814W
AndIII,V082,56989.21484400001,24.531999999999996,0.083,F814W
AndIII,V082,56989.37109400001,24.570999999999998,0.049,F814W
AndIII,V082,56989.414062,24.611,0.053,F814W
AndIII,V082,56989.61328099999,24.709,0.04,F814W
AndIII,V082,56989.570312,24.52,0.055,F814W
AndIII,V083,56985.24609400001,25.41,0.064,F475W
AndIII,V083,56985.31640599999,25.525,0.054000000000000006,F475W
AndIII,V083,56985.445312,25.531999999999996,0.06,F475W
AndIII,V083,56985.515625,25.156999999999996,0.1,F475W
AndIII,V083,56985.64453099999,25.224,0.053,F475W
AndIII,V083,56985.72265599999,25.373,0.047,F475W
AndIII,V083,56986.23828099999,25.234,0.069,F475W
AndIII,V083,56986.3125,25.393,0.07,F475W
AndIII,V083,56987.16796900001,25.5,0.08199999999999999,F475W
AndIII,V083,56987.242188,24.908,0.059000000000000004,F475W
AndIII,V083,56987.5,25.566,0.052000000000000005,F475W
AndIII,V083,56987.57421900001,25.528000000000002,0.075,F475W
AndIII,V083,56988.23046900001,25.647,0.064,F475W
AndIII,V083,56988.304688,25.516,0.062,F475W
AndIII,V083,56988.429688,25.112,0.053,F475W
AndIII,V083,56988.50390599999,25.258000000000003,0.049,F475W
AndIII,V083,56989.16015599999,25.39,0.06,F475W
AndIII,V083,56989.23046900001,25.433000000000003,0.047,F475W
AndIII,V083,56989.35546900001,25.56,0.053,F475W
AndIII,V083,56989.429688,25.381,0.040999999999999995,F475W
AndIII,V083,56989.62890599999,25.288,0.053,F475W
AndIII,V083,56989.554688,25.088,0.055,F475W
AndIII,V083,56985.26171900001,24.616,0.091,F814W
AndIII,V083,56985.30078099999,24.53,0.063,F814W
AndIII,V083,56985.45703099999,24.72,0.07400000000000001,F814W
AndIII,V083,56985.5,24.541999999999998,0.068,F814W
AndIII,V083,56985.65625,24.565,0.06,F814W
AndIII,V083,56985.70703099999,24.523000000000003,0.063,F814W
AndIII,V083,56986.25390599999,24.504,0.045,F814W
AndIII,V083,56986.296875,24.471,0.049,F814W
AndIII,V083,56987.18359400001,24.636999999999997,0.057,F814W
AndIII,V083,56987.226562,24.432,0.081,F814W
AndIII,V083,56987.515625,24.647,0.071,F814W
AndIII,V083,56987.55859400001,24.633000000000003,0.083,F814W
AndIII,V083,56988.24609400001,24.791999999999998,0.075,F814W
AndIII,V083,56988.28515599999,24.704,0.061,F814W
AndIII,V083,56988.445312,24.504,0.07,F814W
AndIII,V083,56988.484375,24.439,0.071,F814W
AndIII,V083,56989.171875,24.508000000000003,0.040999999999999995,F814W
AndIII,V083,56989.21484400001,24.538,0.068,F814W
AndIII,V083,56989.37109400001,24.662,0.077,F814W
AndIII,V083,56989.414062,24.581999999999997,0.055,F814W
AndIII,V083,56989.61328099999,24.502,0.051,F814W
AndIII,V083,56989.570312,24.453000000000003,0.079,F814W
AndIII,V084,56985.24609400001,25.498,0.047,F475W
AndIII,V084,56985.31640599999,25.088,0.12,F475W
AndIII,V084,56985.445312,25.545,0.05,F475W
AndIII,V084,56985.515625,25.245,0.046,F475W
AndIII,V084,56985.64453099999,25.09,0.04,F475W
AndIII,V084,56985.72265599999,25.24,0.055,F475W
AndIII,V084,56986.23828099999,25.121,0.048,F475W
AndIII,V084,56986.3125,25.12,0.033,F475W
AndIII,V084,56987.16796900001,25.337,0.067,F475W
AndIII,V084,56987.242188,25.63,0.07400000000000001,F475W
AndIII,V084,56987.5,25.455,0.065,F475W
AndIII,V084,56987.57421900001,25.008000000000003,0.057,F475W
AndIII,V084,56988.23046900001,25.115,0.037000000000000005,F475W
AndIII,V084,56988.304688,25.006,0.035,F475W
AndIII,V084,56988.429688,25.248,0.057999999999999996,F475W
AndIII,V084,56988.50390599999,25.325,0.064,F475W
AndIII,V084,56989.16015599999,25.362,0.049,F475W
AndIII,V084,56989.23046900001,25.484,0.045,F475W
AndIII,V084,56989.35546900001,25.498,0.046,F475W
AndIII,V084,56989.429688,25.456,0.07,F475W
AndIII,V084,56989.62890599999,24.951,0.035,F475W
AndIII,V084,56989.554688,25.127,0.05,F475W
AndIII,V084,56985.26171900001,24.534000000000002,0.06,F814W
AndIII,V084,56985.30078099999,24.500999999999998,0.047,F814W
AndIII,V084,56985.45703099999,24.551,0.047,F814W
AndIII,V084,56985.5,24.426,0.057999999999999996,F814W
AndIII,V084,56985.65625,24.285,0.05,F814W
AndIII,V084,56985.70703099999,24.314,0.052000000000000005,F814W
AndIII,V084,56986.25390599999,24.319000000000003,0.05,F814W
AndIII,V084,56986.296875,24.299,0.046,F814W
AndIII,V084,56987.18359400001,24.441999999999997,0.061,F814W
AndIII,V084,56987.226562,24.434,0.05,F814W
AndIII,V084,56987.515625,24.408,0.086,F814W
AndIII,V084,56987.55859400001,24.302,0.037000000000000005,F814W
AndIII,V084,56988.24609400001,24.368000000000002,0.048,F814W
AndIII,V084,56988.28515599999,24.244,0.057999999999999996,F814W
AndIII,V084,56988.445312,24.336,0.044000000000000004,F814W
AndIII,V084,56988.484375,24.378,0.036000000000000004,F814W
AndIII,V084,56989.171875,24.465,0.061,F814W
AndIII,V084,56989.21484400001,24.471,0.049,F814W
AndIII,V084,56989.37109400001,24.495,0.059000000000000004,F814W
AndIII,V084,56989.414062,24.484,0.063,F814W
AndIII,V084,56989.61328099999,24.179000000000002,0.046,F814W
AndIII,V084,56989.570312,24.29,0.054000000000000006,F814W
AndIII,V085,56985.24609400001,25.396,0.067,F475W
AndIII,V085,56985.31640599999,25.54,0.038,F475W
AndIII,V085,56985.445312,25.689,0.081,F475W
AndIII,V085,56985.515625,25.531999999999996,0.05,F475W
AndIII,V085,56985.64453099999,25.124000000000002,0.07,F475W
AndIII,V085,56985.72265599999,24.930999999999997,0.052000000000000005,F475W
AndIII,V085,56986.23828099999,25.416,0.055999999999999994,F475W
AndIII,V085,56986.3125,24.801,0.071,F475W
AndIII,V085,56987.16796900001,25.483,0.081,F475W
AndIII,V085,56987.242188,25.568,0.055999999999999994,F475W
AndIII,V085,56987.5,25.160999999999998,0.040999999999999995,F475W
AndIII,V085,56987.57421900001,24.930999999999997,0.036000000000000004,F475W
AndIII,V085,56988.23046900001,25.009,0.04,F475W
AndIII,V085,56988.304688,25.261999999999997,0.064,F475W
AndIII,V085,56988.429688,25.443,0.063,F475W
AndIII,V085,56988.50390599999,25.586,0.051,F475W
AndIII,V085,56989.16015599999,25.581999999999997,0.081,F475W
AndIII,V085,56989.23046900001,25.535999999999998,0.067,F475W
AndIII,V085,56989.35546900001,25.406999999999996,0.043,F475W
AndIII,V085,56989.429688,24.844,0.075,F475W
AndIII,V085,56989.62890599999,25.404,0.055,F475W
AndIII,V085,56989.554688,25.236,0.066,F475W
AndIII,V085,56985.26171900001,24.476,0.032,F814W
AndIII,V085,56985.30078099999,24.569000000000003,0.05,F814W
AndIII,V085,56985.45703099999,24.618000000000002,0.08,F814W
AndIII,V085,56985.5,24.598000000000003,0.052000000000000005,F814W
AndIII,V085,56985.65625,24.323,0.039,F814W
AndIII,V085,56985.70703099999,24.305,0.049,F814W
AndIII,V085,56986.25390599999,24.392,0.053,F814W
AndIII,V085,56986.296875,24.285,0.061,F814W
AndIII,V085,56987.18359400001,24.204,0.128,F814W
AndIII,V085,56987.226562,24.572,0.046,F814W
AndIII,V085,56987.515625,24.415,0.052000000000000005,F814W
AndIII,V085,56987.55859400001,24.273000000000003,0.052000000000000005,F814W
AndIII,V085,56988.24609400001,24.320999999999998,0.065,F814W
AndIII,V085,56988.28515599999,24.394000000000002,0.063,F814W
AndIII,V085,56988.445312,24.535999999999998,0.049,F814W
AndIII,V085,56988.484375,24.548000000000002,0.061,F814W
AndIII,V085,56989.171875,24.598000000000003,0.053,F814W
AndIII,V085,56989.21484400001,24.623,0.066,F814W
AndIII,V085,56989.37109400001,24.406,0.047,F814W
AndIII,V085,56989.414062,24.275,0.047,F814W
AndIII,V085,56989.61328099999,24.429000000000002,0.057999999999999996,F814W
AndIII,V085,56989.570312,24.451,0.057,F814W
AndIII,V086,56985.24609400001,25.355,0.040999999999999995,F475W
AndIII,V086,56985.31640599999,24.963,0.043,F475W
AndIII,V086,56985.445312,25.276,0.035,F475W
AndIII,V086,56985.515625,25.568,0.054000000000000006,F475W
AndIII,V086,56985.64453099999,25.043000000000003,0.040999999999999995,F475W
AndIII,V086,56985.72265599999,25.088,0.040999999999999995,F475W
AndIII,V086,56986.23828099999,25.553,0.05,F475W
AndIII,V086,56986.3125,25.385,0.039,F475W
AndIII,V086,56987.16796900001,25.186,0.049,F475W
AndIII,V086,56987.242188,25.458000000000002,0.038,F475W
AndIII,V086,56987.5,25.078000000000003,0.034,F475W
AndIII,V086,56987.57421900001,25.313000000000002,0.035,F475W
AndIII,V086,56988.23046900001,25.041999999999998,0.039,F475W
AndIII,V086,56988.304688,25.392,0.043,F475W
AndIII,V086,56988.429688,25.491,0.05,F475W
AndIII,V086,56988.50390599999,25.041999999999998,0.045,F475W
AndIII,V086,56989.16015599999,25.384,0.064,F475W
AndIII,V086,56989.23046900001,24.955,0.064,F475W
AndIII,V086,56989.35546900001,25.346,0.038,F475W
AndIII,V086,56989.429688,25.479,0.063,F475W
AndIII,V086,56989.62890599999,24.965,0.043,F475W
AndIII,V086,56989.554688,25.011,0.033,F475W
AndIII,V086,56985.26171900001,24.65,0.04,F814W
AndIII,V086,56985.30078099999,24.489,0.057999999999999996,F814W
AndIII,V086,56985.45703099999,24.737,0.068,F814W
AndIII,V086,56985.5,24.869,0.054000000000000006,F814W
AndIII,V086,56985.65625,24.47,0.044000000000000004,F814W
AndIII,V086,56985.70703099999,24.441,0.065,F814W
AndIII,V086,56986.25390599999,24.730999999999998,0.08,F814W
AndIII,V086,56986.296875,24.683000000000003,0.051,F814W
AndIII,V086,56987.18359400001,24.511,0.051,F814W
AndIII,V086,56987.226562,24.651,0.053,F814W
AndIII,V086,56987.515625,24.519000000000002,0.057999999999999996,F814W
AndIII,V086,56987.55859400001,24.574,0.039,F814W
AndIII,V086,56988.24609400001,24.5,0.07200000000000001,F814W
AndIII,V086,56988.28515599999,24.679000000000002,0.064,F814W
AndIII,V086,56988.445312,24.679000000000002,0.053,F814W
AndIII,V086,56988.484375,24.495,0.064,F814W
AndIII,V086,56989.171875,24.434,0.198,F814W
AndIII,V086,56989.21484400001,24.51,0.042,F814W
AndIII,V086,56989.37109400001,24.685,0.055,F814W
AndIII,V086,56989.414062,24.766,0.052000000000000005,F814W
AndIII,V086,56989.61328099999,24.4,0.05,F814W
AndIII,V086,56989.570312,24.408,0.042,F814W
AndIII,V087,56985.24609400001,25.289,0.039,F475W
AndIII,V087,56985.31640599999,25.388,0.069,F475W
AndIII,V087,56985.445312,25.616,0.068,F475W
AndIII,V087,56985.515625,25.594,0.063,F475W
AndIII,V087,56985.64453099999,25.704,0.055999999999999994,F475W
AndIII,V087,56985.72265599999,24.846,0.098,F475W
AndIII,V087,56986.23828099999,25.768,0.061,F475W
AndIII,V087,56986.3125,24.933000000000003,0.08,F475W
AndIII,V087,56987.16796900001,25.438000000000002,0.054000000000000006,F475W
AndIII,V087,56987.242188,25.594,0.06,F475W
AndIII,V087,56987.5,25.194000000000003,0.048,F475W
AndIII,V087,56987.57421900001,24.892,0.032,F475W
AndIII,V087,56988.23046900001,25.074,0.03,F475W
AndIII,V087,56988.304688,25.28,0.039,F475W
AndIII,V087,56988.429688,25.538,0.062,F475W
AndIII,V087,56988.50390599999,25.631,0.052000000000000005,F475W
AndIII,V087,56989.16015599999,25.615,0.064,F475W
AndIII,V087,56989.23046900001,25.581,0.043,F475W
AndIII,V087,56989.35546900001,24.824,0.08199999999999999,F475W
AndIII,V087,56989.429688,25.131999999999998,0.05,F475W
AndIII,V087,56989.62890599999,25.522,0.057999999999999996,F475W
AndIII,V087,56989.554688,25.383000000000003,0.061,F475W
AndIII,V087,56985.26171900001,24.381999999999998,0.062,F814W
AndIII,V087,56985.30078099999,24.539,0.055,F814W
AndIII,V087,56985.45703099999,24.601999999999997,0.046,F814W
AndIII,V087,56985.5,24.647,0.08900000000000001,F814W
AndIII,V087,56985.65625,24.625999999999998,0.075,F814W
AndIII,V087,56985.70703099999,24.316,0.048,F814W
AndIII,V087,56986.25390599999,24.764,0.052000000000000005,F814W
AndIII,V087,56986.296875,24.45,0.052000000000000005,F814W
AndIII,V087,56987.18359400001,24.599,0.061,F814W
AndIII,V087,56987.226562,24.605999999999998,0.064,F814W
AndIII,V087,56987.515625,24.371,0.049,F814W
AndIII,V087,56987.55859400001,24.309,0.044000000000000004,F814W
AndIII,V087,56988.24609400001,24.421999999999997,0.059000000000000004,F814W
AndIII,V087,56988.28515599999,24.409000000000002,0.048,F814W
AndIII,V087,56988.445312,24.561,0.052000000000000005,F814W
AndIII,V087,56988.484375,24.538,0.065,F814W
AndIII,V087,56989.171875,24.64,0.059000000000000004,F814W
AndIII,V087,56989.21484400001,24.631,0.071,F814W
AndIII,V087,56989.37109400001,24.266,0.036000000000000004,F814W
AndIII,V087,56989.414062,24.366,0.079,F814W
AndIII,V087,56989.61328099999,24.575,0.067,F814W
AndIII,V087,56989.570312,24.514,0.046,F814W
AndIII,V088,56985.24609400001,25.315,0.066,F475W
AndIII,V088,56985.31640599999,25.441999999999997,0.061,F475W
AndIII,V088,56985.445312,25.491999999999997,0.05,F475W
AndIII,V088,56985.515625,25.529,0.046,F475W
AndIII,V088,56985.64453099999,25.053,0.031,F475W
AndIII,V088,56985.72265599999,25.023000000000003,0.040999999999999995,F475W
AndIII,V088,56986.23828099999,25.289,0.055999999999999994,F475W
AndIII,V088,56986.3125,24.964000000000002,0.052000000000000005,F475W
AndIII,V088,56987.16796900001,25.464000000000002,0.055999999999999994,F475W
AndIII,V088,56987.242188,25.541999999999998,0.068,F475W
AndIII,V088,56987.5,25.18,0.045,F475W
AndIII,V088,56987.57421900001,24.928,0.038,F475W
AndIII,V088,56988.23046900001,25.026999999999997,0.032,F475W
AndIII,V088,56988.304688,25.205,0.039,F475W
AndIII,V088,56988.429688,25.488000000000003,0.051,F475W
AndIII,V088,56988.50390599999,25.545,0.045,F475W
